epoch,accuracy,loss,val_accuracy,val_loss
0,0.5262272357940674,1.7571452856063843,0.598730206489563,1.4576849937438965
1,0.5819838047027588,1.5213656425476074,0.6050790548324585,1.431756615638733
2,0.5977479815483093,1.4517189264297485,0.6140891313552856,1.4323347806930542
3,0.6082110404968262,1.4046740531921387,0.6278512477874756,1.365159511566162
4,0.6210779547691345,1.3574813604354858,0.634770393371582,1.3546324968338013
5,0.627973198890686,1.3252531290054321,0.6302083134651184,1.3672064542770386
6,0.6370825171470642,1.2922338247299194,0.6324513554573059,1.359627366065979
7,0.6444205641746521,1.2557920217514038,0.6272050142288208,1.3811205625534058
8,0.6493041515350342,1.2348434925079346,0.6340100169181824,1.3655047416687012
9,0.656363844871521,1.1998958587646484,0.63286954164505,1.3890042304992676
10,0.6610703468322754,1.1816201210021973,0.6355687379837036,1.368553876876831
11,0.66738361120224,1.1546508073806763,0.6329835653305054,1.4374920129776
12,0.6704200506210327,1.1381202936172485,0.6383059620857239,1.3835101127624512
13,0.6745192408561707,1.1185165643692017,0.6333637237548828,1.42840576171875
14,0.6772899627685547,1.102982521057129,0.6364811658859253,1.3794447183609009
15,0.6820091009140015,1.0857006311416626,0.6407010555267334,1.4484702348709106
16,0.6860070824623108,1.066241979598999,0.6372795104980469,1.4394577741622925
17,0.6884995102882385,1.0525929927825928,0.6392943859100342,1.4245299100875854
18,0.6934969425201416,1.0321452617645264,0.6395224928855896,1.4441698789596558
19,0.6961791515350342,1.0182749032974243,0.6358348727226257,1.4951131343841553
20,0.7001391649246216,1.0056158304214478,0.6326414346694946,1.4903640747070312
21,0.7037829160690308,0.9897462129592896,0.6394844651222229,1.4576917886734009
22,0.7069458365440369,0.9763248562812805,0.6378117203712463,1.5096025466918945
23,0.7073633670806885,0.9669978022575378,0.63887619972229,1.501219630241394
24,0.7125253081321716,0.9529747366905212,0.6351125240325928,1.5132746696472168
25,0.7140941023826599,0.9486498832702637,0.6361009478569031,1.5146028995513916
