epoch,accuracy,loss,val_accuracy,val_loss
0,0.29665178060531616,2.7500367164611816,0.2824404835700989,2.8984177112579346
1,0.38705357909202576,2.3131980895996094,0.3723214268684387,2.399852752685547
2,0.4182291626930237,2.1898038387298584,0.35029762983322144,2.5011825561523438
3,0.4355654716491699,2.1239752769470215,0.40238094329833984,2.3860960006713867
4,0.4407738149166107,2.084944248199463,0.40089285373687744,2.325556993484497
5,0.45260417461395264,2.032601833343506,0.38779762387275696,2.3562211990356445
6,0.45625001192092896,2.0240142345428467,0.37440475821495056,2.4327473640441895
7,0.4576636850833893,1.9946300983428955,0.4214285612106323,2.3029119968414307
8,0.4691964387893677,1.9845430850982666,0.40684524178504944,2.274548292160034
9,0.46934524178504944,1.9592373371124268,0.4151785671710968,2.248176097869873
10,0.4694196283817291,1.962388277053833,0.42321428656578064,2.2317652702331543
11,0.4721726179122925,1.937557578086853,0.4238095283508301,2.204340696334839
12,0.47678571939468384,1.9276036024093628,0.4312500059604645,2.2289130687713623
13,0.474702388048172,1.9188511371612549,0.41428571939468384,2.2509007453918457
14,0.47827380895614624,1.9176369905471802,0.4104166626930237,2.283879280090332
