epoch,accuracy,loss,val_accuracy,val_loss
0,0.21235118806362152,3.06112003326416,0.24583333730697632,2.9228062629699707
1,0.33013391494750977,2.511090040206909,0.22559523582458496,3.579699993133545
2,0.3586309552192688,2.3829872608184814,0.32202380895614624,2.5364136695861816
3,0.38787201046943665,2.2963061332702637,0.28035715222358704,2.756749153137207
4,0.3899553716182709,2.2628746032714844,0.34732142090797424,2.6280357837677
5,0.4022321403026581,2.223843574523926,0.32232141494750977,2.6174092292785645
6,0.3995535671710968,2.2169554233551025,0.34434524178504944,2.5823683738708496
7,0.4110863208770752,2.1915788650512695,0.21964286267757416,4.198293685913086
8,0.4128720164299011,2.179297685623169,0.3499999940395355,2.572350025177002
9,0.4162202477455139,2.1629395484924316,0.3273809552192688,2.69368052482605
10,0.42656248807907104,2.1371538639068604,0.3720238208770752,2.3715784549713135
11,0.4221726059913635,2.1340253353118896,0.363095223903656,2.4378790855407715
12,0.42395833134651184,2.138467311859131,0.3642857074737549,2.4889795780181885
13,0.4296130836009979,2.1124491691589355,0.36369046568870544,2.4425833225250244
14,0.4308779835700989,2.114359140396118,0.37440475821495056,2.3460230827331543
