epoch,accuracy,loss,val_accuracy,val_loss
0,0.17366071045398712,3.1800155639648438,0.2660714387893677,2.7768118381500244
1,0.2994791567325592,2.6347618103027344,0.33571428060531616,2.5225765705108643
2,0.3456845283508301,2.442197561264038,0.37738096714019775,2.344200611114502
3,0.37485119700431824,2.321627616882324,0.3738095164299011,2.3032288551330566
4,0.3962797522544861,2.2400147914886475,0.4044642746448517,2.2381973266601562
5,0.4092261791229248,2.1829357147216797,0.42202380299568176,2.1672914028167725
6,0.42351189255714417,2.135465145111084,0.4124999940395355,2.1828439235687256
7,0.4289434552192688,2.1018991470336914,0.4199404716491699,2.1383206844329834
8,0.43839284777641296,2.0588998794555664,0.4288690388202667,2.1239936351776123
9,0.4420386850833893,2.051586627960205,0.4363095164299011,2.1126413345336914
10,0.44999998807907104,2.009946584701538,0.44404762983322144,2.093855857849121
11,0.4546875059604645,1.9965662956237793,0.44583332538604736,2.0536863803863525
12,0.4642113149166107,1.9525314569473267,0.4505952298641205,2.051445484161377
13,0.46636903285980225,1.945300817489624,0.43988096714019775,2.076923131942749
14,0.472842276096344,1.9263430833816528,0.4482142925262451,2.059995412826538
